culture_nom,type_culture,surface,days_late,total_days,storm_days,rain_days,heat_days,frost_days,high_hum_days,high_wind_days,avg_temp,avg_humidity,avg_wind,actual_quantite
Tulipe,Ornementales,338.5275956134326,10,36,3,5,1,0,5,0,20.603657020537547,53,15.145198292446706,2125.75081627958
Pomme,Fruits,362.7112098600262,21,66,0,7,1,0,5,1,11.870394549794264,50,21.362161148544715,3312.301053723393
Tomates,Légumes,215.97550530295914,0,79,0,5,4,0,4,1,21.622976828625777,83,11.331098643639553,1357.1112967044128
Tulipe,Ornementales,330.2547437040665,0,33,0,1,3,0,4,2,25.01856462278894,47,5.272170255592407,2201.0344789190676
Tomates,Légumes,235.6805988737482,14,15,0,2,2,0,4,0,23.54609411756509,50,14.541201483559293,1363.6397996044323
Maïs,Céréales,251.30340145340733,3,16,0,2,2,0,6,0,19.882523876853604,74,13.745834313116301,132.8990152720915
Blé,Céréales,202.570363840627,7,44,0,1,3,0,2,0,25.864110939321247,55,28.938629533695924,67.4897724670127
Lentille,Légumes,142.90692177537446,0,32,0,3,1,1,8,0,17.58886219440781,68,18.469274579457988,28.294222768789027
Blé,Céréales,304.4424550664469,3,28,1,3,3,0,6,0,19.7092959184451,61,12.78693724058817,102.82992757766817
Framboise,Fruits,288.65494445885395,5,27,0,1,3,0,0,0,23.252279637297903,88,17.613368876065014,746.8812236067237
Pomme de terre,Légumes,360.1991290493042,0,71,1,2,5,0,4,0,17.341807853835526,66,35.89002864640708,1206.112474802691
Carottes,Légumes,243.52525064771555,0,74,0,5,0,0,5,0,25.853167877892524,57,18.989163406145895,519.6470123306193
Carottes,Légumes,81.4533103566894,0,58,0,1,2,0,3,1,30.117945441641375,44,21.382675160679838,326.7795680220453
Pomme,Fruits,115.92405858624207,10,71,0,1,4,1,10,2,27.525127406580758,63,37.89214950551899,1480.9853829671226
Tomates,Légumes,42.935221392602266,10,18,0,6,3,1,6,2,14.118592411474493,64,13.222365349221255,229.89783424180212
Maïs,Céréales,220.66716175328546,0,60,0,2,1,0,2,1,32.64253292990085,54,17.39557402372833,212.33466775060174
Maïs,Céréales,60.01507108571058,0,33,0,3,1,1,3,3,14.14907218779555,63,12.417912360049232,62.47003087472181
Riz,Céréales,76.48971824233459,2,64,1,3,1,0,8,1,28.581528940297034,57,15.691464523329937,52.95300105772502
Salades,Légumes,444.7414895236286,0,11,1,1,2,0,4,1,20.839789142132137,47,28.15001755397617,919.757781103831
Laurier-rose,Ornementales,412.4812843964912,5,76,0,6,0,0,3,0,17.23188744004995,50,34.080099051488794,1232.0054880138903
Framboise,Fruits,99.64366507136556,0,17,0,2,3,0,1,0,25.739203822295423,48,4.453965243075174,203.43210476000806
Riz,Céréales,204.2914608453517,21,28,0,4,2,0,2,1,12.545480936489097,64,14.50060465697152,67.14787515242081
Rosier,Ornementales,252.00957214168835,2,31,0,5,3,1,4,0,16.106209574315425,59,16.020866737162812,1091.6512295196756
Avoine,Céréales,274.3115270330936,1,20,2,5,1,1,2,0,22.370247860226925,51,22.40641734639076,85.70676158662266
Pêche,Fruits,189.85999636071548,1,64,0,5,0,0,4,1,25.328608462359885,54,45.46165659385025,1770.424993985836
Pêche,Fruits,248.3267326985859,0,55,0,2,3,0,2,3,14.159996820032285,44,0.0,3316.3475677774336
Laurier-rose,Ornementales,191.36294225230642,14,33,0,2,3,0,5,1,13.002465766476133,81,20.591168847990577,377.54532947205973
Fraise,Fruits,361.9435125529663,0,67,1,3,2,1,1,1,22.884467662833757,48,14.82381229385983,1112.6495053599501
Framboise,Fruits,319.9234560669491,0,77,2,2,5,0,6,2,16.366862618565037,75,25.693114992815232,784.3978834599405
Laurier-rose,Ornementales,485.55627299713706,1,68,0,1,3,1,7,1,23.018107397710796,84,15.452349811467059,1840.0964565995507
Jasmin,Ornementales,156.88544635999617,1,13,0,6,2,0,7,1,7.687270338037152,59,7.432344058912658,266.7833534611088
Orange,Fruits,89.35541977675709,14,50,0,3,1,0,2,2,21.849692878213197,64,17.009887132062257,1264.3452091339855
Maïs,Céréales,45.40532362896898,0,25,0,4,3,0,5,1,15.265359270354859,72,25.923637837943822,49.46637573474443
Tulipe,Ornementales,365.1738176314814,21,38,1,1,1,0,4,1,12.753637766980809,36,29.12034489025421,1223.1619563846032
Pomme,Fruits,318.0378996475554,7,84,0,5,2,0,7,2,28.703953348205765,94,26.842265551850787,4313.92822328285
Pêche,Fruits,277.512031618787,0,83,0,4,0,0,5,3,18.997737277876027,54,24.545032465160112,3113.0338900284987
Carottes,Légumes,212.8837676713612,0,18,0,0,5,1,5,2,22.70776232251235,87,35.5758504430475,640.2111918045886
Tomates,Légumes,348.84848459442367,1,13,0,4,3,0,4,0,24.677188127306554,52,25.04284006865906,2286.2657885148988
Salades,Légumes,83.59876337080394,1,78,0,4,3,0,1,3,15.320989040912284,55,2.274626581534548,323.68388006584576
Blé,Céréales,19.97354140307486,5,34,0,5,2,0,7,2,26.8852092809665,65,32.491689289131706,6.029599552771241
Tulipe,Ornementales,272.8786629714099,10,44,0,2,2,0,8,2,22.920059696927993,26,6.9806538591714045,1753.10571934698
Orange,Fruits,442.6541932010479,3,12,0,7,0,1,2,1,15.528831264764257,61,0.0,6654.118446246889
Carottes,Légumes,290.15738690373007,3,44,0,3,5,0,6,1,32.19947381691508,58,22.014862117622283,959.8420565844658
Pomme,Fruits,473.99354109674766,0,39,1,1,3,1,4,1,10.937985062239779,74,9.632942528788064,5796.51216121332
Orange,Fruits,407.0102582154207,5,59,3,3,5,0,4,0,12.170994574989969,74,13.593410827595179,7070.089277845411
Maïs,Céréales,305.59205401538065,0,11,0,3,2,1,5,0,24.546492732148963,61,32.872729343294765,268.03986524421526
Rosier,Ornementales,432.165602864806,0,37,1,4,3,0,4,0,25.15433556950932,27,8.483901452682774,2597.8245495261804
Pomme de terre,Légumes,382.7915619609802,5,60,1,1,1,0,4,2,24.069680609263642,70,12.32445488103661,1592.4465616744983
Jasmin,Ornementales,282.6784561924422,0,39,1,3,2,0,4,2,11.30587315382532,68,0.0,594.7669393550452
Framboise,Fruits,358.89563788625077,0,47,0,1,4,0,2,1,25.873873344753875,75,25.15623939087716,1079.5161072775256
Salades,Légumes,401.4517121559762,1,55,0,1,2,0,5,4,27.832982001810784,64,6.47475461575552,1519.6805058750303
Pomme,Fruits,347.24303757723584,5,33,1,4,2,0,3,1,31.25483061370592,74,35.90171353217453,4526.928509237959
Avoine,Céréales,315.64124806134976,0,50,1,4,0,0,2,0,14.387458172711026,51,27.442469174031636,105.15437109652606
Framboise,Fruits,218.5808393177933,21,24,0,3,1,0,2,2,22.253988821945104,47,28.086604397697343,245.76575138399124
Jasmin,Ornementales,28.996797454382573,0,33,1,2,1,0,3,0,21.492738802135417,68,0.0,57.66311183763814
Fraise,Fruits,30.820091119788227,0,55,0,4,3,0,3,3,29.782657391083745,66,11.778444912492843,108.9373706380702
Framboise,Fruits,320.66557158064774,1,50,0,2,4,0,1,3,23.437875097614956,80,30.399724136006604,943.3556926326606
Tulipe,Ornementales,72.3007000850632,0,75,0,4,5,1,1,2,22.79739017898015,82,8.065376669222307,504.9724527846432
Framboise,Fruits,373.1588550434183,14,58,0,4,1,1,6,0,12.592737851295078,66,22.177964564024506,632.0341373334111
Tulipe,Ornementales,102.5667360653081,21,81,0,2,1,1,4,0,18.247001054737247,49,19.682337961211193,383.2253575796726
Blé,Céréales,432.40709439046157,0,54,0,2,5,0,6,0,19.820597687283886,73,34.01010586259251,156.0555705367732
Maïs,Céréales,465.9553990567686,14,76,2,2,0,0,3,5,11.450701451974004,38,24.783793652320224,262.6423015154436
Orange,Fruits,493.1136237796733,1,47,1,4,3,0,4,1,29.13729732568811,55,2.952295237537797,9962.486111610517
Salades,Légumes,319.16585227063797,21,26,2,6,3,1,4,4,11.468910719846086,47,14.573702985046904,669.8310615762406
Pomme de terre,Légumes,249.9485544221151,0,24,1,7,3,1,5,1,18.814052079704968,37,14.321689893697894,753.743971571893
Tulipe,Ornementales,32.911838720915895,1,50,0,2,1,1,4,1,23.053620845969142,29,24.34213777811491,262.8282427937172
Framboise,Fruits,469.21666418640814,2,57,0,3,4,0,2,0,18.558854064177925,71,39.22093122386357,1099.368500434108
Pomme,Fruits,53.28580515356237,0,13,1,4,2,0,7,3,12.263490591861594,78,7.15788852766268,681.911991599492
Carottes,Légumes,217.0433519682965,21,72,1,3,4,0,7,0,13.09001048381915,57,18.959994811098735,501.6059883513781
Jasmin,Ornementales,417.53555977184755,0,30,1,4,3,0,4,0,19.543344366887144,66,23.938121761310448,580.0513662354824
Orange,Fruits,45.64684967397436,2,42,0,2,4,0,2,1,26.38516429746371,81,6.549001473228129,837.7298474900363
Rosier,Ornementales,373.4861580799049,0,85,0,3,0,0,1,3,27.38150263786613,49,6.430118051904685,1679.1742479305624
Framboise,Fruits,216.65233101847332,0,37,1,5,0,0,2,1,28.950587693556123,55,10.573794821511374,526.8470248623266
Tomates,Légumes,491.89416113518865,5,46,0,4,3,0,4,1,21.82300069393133,51,37.00482433563174,3899.562748938184
Pêche,Fruits,297.5567866162604,0,59,4,2,1,0,3,0,23.947940382036535,34,12.024925339800358,3776.543881242077
Lentille,Légumes,462.4797328241153,0,40,0,2,1,1,5,2,26.251917435138246,51,34.089964025159745,74.26743472727935
Jasmin,Ornementales,413.72616890261395,21,13,0,2,2,2,5,2,19.643476836303922,60,1.9909720540766358,380.43121821972653
Pomme,Fruits,466.2662607742856,0,42,1,3,5,0,2,2,20.52578916995114,87,29.921054589709076,6558.039198255912
Pêche,Fruits,415.9898379767933,0,45,0,4,2,1,3,1,22.062535266044282,79,15.77129517151219,4612.6582031792195
Orange,Fruits,196.85382241649322,2,24,0,2,2,0,5,1,24.31471158597191,49,12.153535066209699,3278.529082979105
Jasmin,Ornementales,366.36300555023337,3,74,0,0,4,1,4,0,19.6600891479741,70,8.74451688000268,896.4035155116756
Rosier,Ornementales,303.04188455753956,0,57,0,3,1,1,6,0,27.566502643618318,38,30.93633283079381,1344.7005713387525
Pêche,Fruits,371.40473898205306,21,43,1,3,2,0,2,0,28.646485631590508,82,8.513322658616394,2123.124089916003
Oignon,Légumes,324.3290370737291,21,57,0,3,1,0,9,0,16.786405221429735,63,19.609516481764082,659.5155692743377
Rosier,Ornementales,429.6248273727622,0,14,0,4,6,0,2,0,24.463792132561288,55,32.808646049355815,2035.9830547228569
Oignon,Légumes,415.96212925489317,5,87,0,2,3,0,5,1,16.75984962627961,63,7.803617840961948,1148.1371423996613
Avoine,Céréales,81.93488917618193,14,22,0,4,3,0,7,0,19.4590822108242,46,9.180629846831055,13.688220680047614
Pomme de terre,Légumes,360.3126918785565,1,10,2,4,4,0,2,1,34.22197048133087,70,18.826382937836666,1051.7529151735496
Rosier,Ornementales,30.25468761478236,10,55,1,4,2,0,6,5,30.198245583050415,71,29.163934970929482,102.4340634447241
Carottes,Légumes,419.53437888748516,0,36,1,3,0,0,3,1,32.133790989923725,94,21.44510801377457,1373.8789679216525
Pêche,Fruits,274.36346321238057,10,68,0,6,0,0,2,2,28.95903289735832,61,21.96171024130573,3200.9545392929604
Tulipe,Ornementales,67.04157201665743,5,52,0,4,2,1,2,1,21.311861199419727,78,28.946831679506623,478.7929757297655
Maïs,Céréales,261.4120088308795,5,25,0,2,3,0,2,2,19.057124173199917,43,12.128250808936395,258.0931309865128
Rosier,Ornementales,108.4291854132605,7,70,0,3,2,0,4,1,28.295794579326262,62,21.233307364708004,495.7310722742319
Framboise,Fruits,394.43318364220823,0,10,0,3,3,0,3,0,23.941707844123197,56,3.307444837803608,1154.0878832226508
Pomme,Fruits,449.20756582204115,0,77,2,1,0,1,8,1,28.557459797480227,52,10.42807214299327,6373.077811010528
Salades,Légumes,491.74694915261915,0,78,1,2,2,0,6,0,31.33011899455851,70,22.44013000956933,1761.3405136684758
Pomme,Fruits,400.4885129270242,0,83,1,3,2,0,2,2,27.982295072949082,88,24.98305962464865,6420.802478731993
Pomme,Fruits,381.3948771499454,5,11,1,2,3,0,2,1,33.84928427157282,56,19.456234261695883,4135.583128989576
Salades,Légumes,268.00929749368004,2,70,0,4,2,0,4,3,12.4501886962527,41,6.462409472871794,945.2147246046487
Maïs,Céréales,115.02961969871241,0,82,1,2,3,0,4,0,26.079348242558513,44,37.922136069129664,143.4973632703615
Oignon,Légumes,86.45695673738226,5,11,0,2,0,1,2,0,18.18581619220755,69,22.81569188720643,240.4295930933289
Lentille,Légumes,221.01255445509523,0,25,0,2,3,0,5,0,22.824949944891276,57,32.01187316735463,40.3986558462298
Riz,Céréales,359.463887322094,2,55,1,1,0,0,2,0,12.311919599281543,78,7.692670403124771,196.74314918160348
Pêche,Fruits,103.94515912578551,0,83,0,5,2,0,8,0,20.860919148367884,62,3.5118294358866784,1108.5661814916007
Blé,Céréales,397.311191242877,21,36,1,1,2,0,2,2,21.102501637302147,38,34.6854475616628,92.90721054273394
Oignon,Légumes,442.10099891021434,10,11,0,6,0,0,2,0,25.26985083901922,53,7.361374120888161,902.5181489647003
Lentille,Légumes,327.9968492880923,0,10,1,7,4,0,5,0,16.475645988702777,61,12.517774806087019,67.50442647699947
Oignon,Légumes,149.27824771528753,2,75,0,4,0,0,1,0,24.44409293814898,68,10.410695901979082,441.94890216820545
Framboise,Fruits,388.47319386810005,0,54,0,4,2,0,1,3,13.697609238683592,53,21.087668826258422,787.6765769068054
Avoine,Céréales,303.77521967875373,5,52,2,1,1,0,6,2,19.023705744909925,72,20.876325894833982,73.97478923307419
Orange,Fruits,371.2659869137552,21,82,1,4,3,1,2,4,12.922771369861042,67,18.569575236106534,3662.2946893702306
Laurier-rose,Ornementales,353.88967142738386,0,21,0,4,1,0,3,0,20.196776802061894,20,16.092278209852736,765.5792120925291
Blé,Céréales,358.1731536314589,5,31,0,4,1,1,1,2,22.958112531332823,31,26.741101204147075,118.19326412269102
Carottes,Légumes,322.9591910346567,5,72,0,1,2,0,3,2,18.326800865084614,39,20.259791706595916,1011.5239519651082
Lentille,Légumes,52.08905197716419,3,80,0,4,4,0,3,1,24.163836791224355,82,25.712255874811163,10.64056912509253
Jasmin,Ornementales,484.8041478986866,1,22,1,2,2,0,3,1,21.413302601028366,42,7.229433572984263,758.8784382757971
Jasmin,Ornementales,302.56825650412435,0,63,0,3,4,0,7,1,19.171914376788454,92,15.383521468951034,640.217396237092
Pomme,Fruits,369.66504615454096,0,89,0,3,2,0,6,0,24.94146928727963,53,14.640887649915905,5534.70807085404
Tomates,Légumes,257.2843504736396,7,83,1,0,4,0,8,0,33.72496048161487,67,22.514263419091115,1846.0640748911974
Rosier,Ornementales,283.1470929262098,21,66,0,1,2,0,2,3,22.586894701052756,46,27.073447043910367,708.1307784263864
Tulipe,Ornementales,187.94018798332542,0,56,0,4,1,0,3,0,20.499003718129522,34,23.465385292761994,2023.6589600993711
Riz,Céréales,481.9936881820681,2,33,0,5,2,0,2,0,19.62823760853432,62,20.352955732476936,223.91659173228163
Salades,Légumes,97.22571456835907,0,49,2,1,1,0,9,1,20.359449585287408,66,12.195286837042342,245.9134946983565
Tulipe,Ornementales,37.7784470105814,0,59,0,0,0,0,4,0,18.08610989641078,80,12.727813014907817,278.7890162137818
Pomme de terre,Légumes,403.8383676288435,0,48,2,2,3,0,6,2,25.24346690665723,50,15.003829079619177,1671.2233296607396
Framboise,Fruits,309.2183609615561,5,42,0,2,1,0,4,1,23.3721128956466,49,28.359381404566157,665.63426136574
Riz,Céréales,481.80242953471566,0,53,1,2,2,0,3,0,27.459120007871736,57,23.387356484538643,248.82155137021363
Salades,Légumes,15.349383272515626,21,82,0,2,4,1,5,2,22.389413748443435,62,6.5213212484271015,30.622070461992156
Maïs,Céréales,34.81890598158963,7,55,1,2,1,0,5,2,23.253470263804132,61,13.933750841707326,24.173038580159144
Pomme de terre,Légumes,487.0764875232253,7,59,0,3,4,0,7,0,17.769940875133514,42,13.69916009294729,2280.228884300272
Laurier-rose,Ornementales,111.55758278625859,0,63,1,2,1,0,6,3,31.281941422803328,41,20.235217266830006,316.9496202922063
Tomates,Légumes,212.75000395912096,0,26,0,3,1,0,5,1,19.689260392431528,77,5.76607604953815,1628.7444760296205
Rosier,Ornementales,20.31580509994803,0,66,1,1,2,0,4,2,21.919704606016445,64,10.298734718199618,121.19924747446647
Maïs,Céréales,423.66485766133366,0,71,0,2,2,0,2,1,27.190071866420823,52,17.110352006604877,394.0811209696944
Rosier,Ornementales,105.96637815693987,21,29,0,0,3,0,1,1,15.550681521579232,61,38.87442602653042,308.54225154146894
Avoine,Céréales,107.51434479853036,7,72,1,5,5,0,1,1,16.818738419608586,49,5.18787472056998,31.22650857531249
Framboise,Fruits,397.24723487527456,21,18,0,3,2,0,2,0,11.163738301392149,76,23.807726764768173,656.8784685206988
Salades,Légumes,29.218144432628915,0,30,0,3,1,0,3,2,18.738705775830034,47,32.30407843095737,62.91866724466593
Salades,Légumes,319.8473412353939,0,43,1,3,0,0,4,1,26.115065361871228,80,25.10893113680915,1107.9235238319561
Salades,Légumes,285.93471786803383,3,25,0,4,1,0,1,0,17.014897711361172,45,3.559590668626903,820.5332909333583
Pêche,Fruits,491.67000790401534,3,39,3,3,1,1,7,1,16.42271220768189,69,25.642561565378408,5116.170135774943
Orange,Fruits,29.106988076591723,0,50,3,1,3,0,6,3,15.248102368263373,87,2.805727475984881,583.1066345726329
Framboise,Fruits,371.89920542736104,1,25,0,3,2,1,3,1,25.53705443559744,64,24.342021014210662,755.6640430634661
Maïs,Céréales,465.4045129456977,2,37,0,1,1,0,1,1,20.36583426588603,70,12.392263772512287,472.8304680724055
Lentille,Légumes,496.6092467655668,0,75,1,3,3,1,5,0,27.53216835440235,34,13.94023263327431,130.16643448113427
Maïs,Céréales,113.85952214001748,0,72,0,4,1,0,1,1,14.69628875481892,51,15.861085982468666,107.465490127898
Orange,Fruits,412.51290205633825,1,26,0,2,2,0,4,1,30.85325331368893,91,17.882398962040163,7456.044106728671
Maïs,Céréales,477.7063910342342,0,30,0,6,3,0,4,0,15.298661829752918,49,9.015494597943214,462.1988516940839
Laurier-rose,Ornementales,140.4874686514901,3,81,0,5,1,0,3,0,17.833200885423835,86,30.075762847284583,406.3615665695637
Laurier-rose,Ornementales,277.5922031708221,5,12,1,3,1,0,2,0,6.173853244679515,55,25.94291636787338,630.9746711323669
Riz,Céréales,483.14276920330457,0,40,1,4,3,0,5,0,20.342953073437137,50,29.354131377280027,274.0547145404856
Tomates,Légumes,358.00964511633606,0,49,2,2,2,1,5,0,23.389629348099636,64,40.23278721889006,2790.954008153696
Riz,Céréales,137.88561560243008,0,23,0,1,0,1,0,2,22.31615349436291,37,9.087388253216632,58.25086865774317
Carottes,Légumes,484.762236544769,2,72,1,2,3,1,4,2,25.066806978355462,75,14.021092768604452,1174.7392628780904
Lentille,Légumes,312.4675768498286,10,74,0,5,4,0,4,1,15.001964492209257,63,17.872051440933944,52.824974682611625
Fraise,Fruits,286.17731565965414,0,34,0,6,3,0,3,0,17.204699915191465,63,6.901020431930911,1129.0265885765336
Maïs,Céréales,476.5659096228773,0,39,2,4,1,0,2,1,22.274221023827092,70,45.18934850549602,412.2571106880683
Banane,Fruits,317.3276847604537,0,82,1,1,2,0,1,0,31.26939451109788,77,4.343946514007641,5981.826792201041
Pêche,Fruits,88.99566141657196,14,79,0,4,2,0,2,0,20.295338204798075,50,9.823867604420204,937.2924086088199
Rosier,Ornementales,361.994586005109,7,74,1,4,2,0,5,1,22.995874777270554,69,17.906351325389807,1325.7284311622348
Blé,Céréales,178.29004998482984,14,64,1,1,3,0,4,0,21.021334033564088,52,0.0,47.45933128798554
Lentille,Légumes,288.49733630267355,0,59,1,2,1,0,3,1,21.53108433532252,80,18.739023007437726,62.054703841404105
Pomme,Fruits,278.8037817090674,0,72,0,3,0,0,5,1,21.76027773615976,77,18.43987545366618,4024.9412603013543
Riz,Céréales,109.05191553025617,2,24,0,7,5,0,6,1,29.36682443192853,68,20.053464677081955,50.83493804239508
Avoine,Céréales,49.846125857334634,0,33,0,6,1,2,4,0,32.83855803867063,70,13.822720870549933,13.26499378638005
Framboise,Fruits,165.02067712598094,1,78,0,2,2,0,3,1,21.42986242316329,79,12.698634223126296,393.5324761857186
Riz,Céréales,88.83822514133215,21,42,0,4,1,0,3,0,19.873615575695766,56,28.897152052510982,24.81310825041536
Maïs,Céréales,238.11842213140923,14,66,0,3,3,2,6,0,28.967759020434087,82,20.6692262119912,139.19718419122304
Salades,Légumes,273.7191446425754,7,53,0,1,5,1,2,2,23.66796433760285,51,9.143150818837187,762.4708903040198
Carottes,Légumes,334.4002924315496,5,59,0,2,1,1,2,1,25.957882983167075,59,14.295945805243484,1099.0414753516761
Lentille,Légumes,65.36754023068417,1,40,1,3,1,0,8,3,14.829230289874541,43,26.27512489269734,20.00771885182781
Banane,Fruits,152.511209245894,2,45,1,6,1,0,3,0,24.436419168510408,85,27.421734374639072,3443.0083822394085
Riz,Céréales,247.41947806714285,0,63,2,1,1,0,5,2,16.038295616437395,72,20.660100500063272,133.80225962695033
Salades,Légumes,134.40109617329833,7,55,1,5,1,1,1,2,23.47940460501863,71,18.722403544342228,430.0991560263482
Laurier-rose,Ornementales,101.6797135111647,7,79,0,4,0,0,4,0,32.99563006227059,48,14.844613357892275,222.78238855532635
